6337,1173335667,7
5779,763377066,5
4293,1129076206,7
4739,1077056423,3
3894,415842508,4
9963,1113285959,3
9022,430229059,6
4128,1068045281,1
9439,1076537985,9
9208,493536432,3
7262,1000773093,8
5599,1158903065,8
1071,1055684003,1
6419,1051059745,0
5728,1012969583,9
9091,1063191689,3
7155,1093515191,9
6427,346184215,2
7731,1163850915,6
189,1088720347,9
401,456000021,3
1498,1111149966,1
5259,299147843,8
4527,925838610,8
5277,1044505314,1
7180,905121703,5
3298,1067168386,3
8586,1084206651,3
6538,1031707276,4
7161,1138484918,7
2593,1141118823,7
664,1061531073,3
1542,855627886,6
1498,1106815665,2
2079,879157782,0
3234,574641836,6
2469,1188165982,4
8105,1102315346,8
5553,373515261,0
7695,1021672050,5
9901,517260318,6
8168,1082594539,8
5489,645949180,8
2370,975447960,0
4655,1027230451,4
6884,1130160160,4
7111,1135641245,1
6384,944244620,0
5690,1064165938,4
5456,886565180,2
9128,1050846353,9
4343,1136758687,7
1618,937988895,4
2594,1139119577,4
6025,1078916150,7
6687,1033467915,5
4000,1177364712,7
4376,1049649831,6
4583,571262833,1
4229,1057403847,3
7396,1136130612,1
8574,1084331400,3
5782,1048886699,4
635,1040713617,9
564,1096049715,9
3375,1065754566,1
2393,982255287,1
9697,954724812,9
9740,967624193,4
5692,946756892,4
8246,1082215066,0
8185,930868205,9
7698,443932954,9
1338,977078479,7
61,1174999653,0
3515,410319945,9
4109,1087742191,0
2915,1068556466,8
8657,1105258835,0
5940,976257847,2
6486,1104871141,7
9318,517989834,5
2943,1145823552,5
1922,968591710,3
8267,773126820,5
1905,453629018,0
2989,1050705933,5
7384,1130186793,7
3646,1098597564,1
8575,938207958,9
5998,1079800951,3
2265,1069234119,0
1706,1038236514,2
5734,634885478,4
722,867427452,4
6760,582528844,3
5835,355218949,4
8250,1061009889,8
3413,1035460404,2
133,377127117,7
8094,698154775,8
3285,1147586099,7
5771,1070998254,0
6119,566286915,3
5499,571096102,7
5895,645705454,8
1642,419135449,1
2436,1091480778,9
999,1116605766,8
1501,472208016,8
6894,892092770,5
3738,982354972,3
7316,1030804846,7
6689,669931877,5
5058,950669893,2
5803,1092651841,3
2263,989804926,0
3100,1033467915,9
2625,486692623,4
5121,432080204,9
9092,1064962398,0
1835,416457422,6
5316,958455860,0
9510,1001286466,3
8141,877880297,9
6891,1061501834,7
6650,1137578003,6
1261,1118809516,1
1403,1075146869,0
7488,871809581,1
2819,1046345589,4
774,993435362,7
4439,1083174287,6
9752,1130638483,2
5132,596133590,8
9643,535500008,4
3157,474441668,0
439,966509113,2
248,1083362092,5
673,971788369,3
4829,369820957,1
1400,356968629,0
5931,905921908,4
9798,554937499,7
8174,1043876802,0
5328,978985106,1
5458,927968428,8
9301,892955084,3
4971,1138620471,2
1123,1164484325,7
5314,1064793352,3
1772,1077478814,1
6134,458535809,0
4515,1136634131,6
2655,1186823929,1
2220,1044969690,6
6300,711455226,3
636,736741821,6
6769,1093847779,6
9474,1076737758,1
8425,1062780419,4
8108,1058289313,4
4559,877831982,8
2206,1174503010,0
7037,1062539125,1
5829,554602005,6
298,910738761,0
3135,557405467,6
6980,1071039429,5
2309,560173559,0
3613,1169417102,5
7780,1120463205,8
6037,945832041,1
1241,871041757,5
7567,1149758081,1
3077,465092669,8
2381,414430589,7
4386,1172061604,5
508,1111796956,6
1772,1101472953,2
9309,1129669958,7
3113,946382493,1
6695,1018922850,4
653,1034018838,4
8755,1159218681,6
7940,996855098,7
3003,1032308323,1
2918,687792357,4
1299,295759189,2
4286,972627811,5
2159,664783704,9
8625,688983474,3
4046,1118866710,4
2327,1164376202,1
1983,1114234507,9
7968,570608623,7
7139,1128233478,8
9568,591840203,4
9895,413423472,8
9186,1123931458,7
4556,505365608,3
9720,380974668,1
8241,400666114,2
8808,1013992870,8
6977,519530925,4
7836,1186329463,7
7771,653031147,1
3061,1175312749,4
405,1180904389,1
234,1165482016,0
6704,546287349,6
1633,1101013899,4
8094,1061897092,4
8330,1068847177,2
3095,519296448,2
6336,648862644,0
3876,1060894301,4
4927,931800873,3
2575,1159619990,4
72,1116249582,7
5499,993160329,4
2452,316415412,0
3431,1072950932,7
7005,771989093,1
6668,303337299,7
6799,1081690522,6
9441,518611020,1
2391,1082472748,8
4431,908142292,3
1320,370406465,7
204,1038376231,0
1089,299949744,6
4500,848218959,9
2744,1042433429,8
4201,1171558918,7
1831,523403945,4
2917,1017286875,6
2993,1094591345,9
4735,1146707465,6
4399,1107931279,8
8771,1067168386,0
907,966787985,7
4023,1122648733,4
5729,571801488,5
1379,1106808184,4
5506,1052978978,5
7683,1073389796,8
470,974599171,1
9500,1065903008,1
160,521974902,0
3201,1092463062,0
3398,892311054,1
7053,730148796,4
3023,1080558477,9
5633,1161751205,5
2581,478618165,1
217,1133333878,8
2591,714463714,8
5868,1085348419,2
3518,995855789,9
9130,390422167,7
3681,1099088440,8
7281,1107419480,5
4618,830201595,3
2272,561625752,4
7048,479662730,8
855,1156875272,4
9355,610386042,0
7599,1092258126,5
7172,1021204969,6
699,1168496614,9
3445,550252401,0
8451,1060599603,7
2240,519296448,9
1077,619517698,9
5619,1078527838,3
8608,437314677,4
415,1067739010,4
9885,775873865,3
9133,826510222,3
335,804379658,7
4195,1169482442,8
4945,798519009,0
9331,924813230,1
4074,1184800011,4
7828,1119713595,7
5682,1152938994,2
3504,535744360,6
3820,723795263,6
3642,859681456,2
3762,995999703,4
8248,1076350557,4
8271,325962257,0
6221,908456072,5
7920,1102362078,3
2562,1130770356,4
3596,1181601206,9
7487,1086859120,7
8208,839897809,5
1036,1135031533,2
5388,1100620736,8
7122,908142292,5
5041,1106057049,5
8002,1169366558,7
4141,643588715,0
9898,1173335667,1
9838,1145823552,3
2374,1047595823,4
831,546278681,7
7411,1041377228,9
1332,954205285,0
5541,596796565,3
3414,1021933645,7
6642,480688850,1
8227,1139172144,3
5157,804177739,5
228,1046369962,5
993,1063187303,7
7445,1078934052,9
2733,1124324459,9
3213,813952961,3
939,1108272189,3
3932,1128253730,5
5131,1133864662,5
5234,1113923256,0
2654,1068045281,9
7529,1005773460,5
8630,355554941,4
9872,1133056985,0
5380,1097482356,9
2532,1017112774,0
6534,1168504893,4
2843,1137164655,8
6349,920480909,5
4752,1141365117,2
627,337288863,9
3612,288120394,5
2956,1073476012,1
590,474679690,6
7198,906581298,9
9249,1181290439,5
5978,1144397186,2
6852,1085444472,2
731,1049321283,7
8881,807416704,7
794,1034194258,4
272,1058965051,4
4767,1088184021,6
8129,959801877,0
7191,808664999,7
5197,1088632237,0
871,967812288,9
8506,917857630,5
3432,336577502,9
6081,949737947,8
4883,1108272189,1
6304,1113058115,5
8224,1096481926,5
9292,928453590,8
4139,1058267576,7
4386,1143689829,1
28,1167873588,7
809,939272201,3
1847,791077159,8
3436,901999406,8
4558,1106223915,7
911,1136975039,7
5849,972737732,8
2135,1034165102,4
6916,881330346,7
6071,639930688,7
9707,1096481926,5
2161,1128685820,1
6325,895761422,6
5337,1130186793,4
344,1049602254,7
6780,390553006,9
983,464660903,2
749,336435697,7
1219,534174529,3
3782,547145938,0
1248,515850648,6
9230,1106815665,2
1760,890447685,9
9824,1062878208,6
8885,1114496757,2
1871,558818638,5
4057,1118878857,4
5099,407906756,5
9775,977965019,8
4069,1023681159,7
225,1130221994,3
4033,1116027365,2
9417,1111153973,3
9347,1002739417,8
9188,395898626,6
3871,1044550538,2
3456,1099768747,3
1773,1167315869,4
6127,945832041,9
9727,1179671581,5
183,1067607699,6
9459,1077644533,7
4963,481623941,5
6004,1059218666,9
1714,1052684130,6
2733,398129933,7
7831,1070092192,1
9933,1123626556,6
1501,991018252,9
2100,1097714998,1
7495,1044185214,3
6235,1051581301,5
7508,638689075,2
1271,1152576183,8
1619,1121092461,0
8776,737006024,1
6749,436114747,1
3144,1166398861,8
8512,966057213,0
7690,1040224715,0
8064,288091002,6
4960,951536298,9
350,927968428,0
8482,1187739384,7
1089,1067172101,5
6417,1067715382,4
8318,1170400332,1
3127,1137008076,2
7370,1113891385,5
5713,985653378,0
7319,1115052428,2
4136,962967653,9
5501,405891908,6
3157,958796099,5
7315,897880328,8
5888,544118997,9
111,1022647461,4
1863,345445479,1
9630,1186254422,6
8546,527358348,9
4577,1018236462,5
1608,1100611301,6
9126,1044837432,8
286,960120322,5
979,580758306,4
5929,1078553808,5
7774,1031857811,5
12,741292507,0
1399,775873865,1
533,1112861301,3
7105,960744514,6
5307,839599050,6
4455,1137467890,5
1202,984451115,2
1642,1000296508,2
4005,554038116,1
5904,686449807,9
9362,1076093996,2
4236,1077696526,5
6298,1036661603,3
6368,498454880,3
257,1156192844,9
5807,1034533362,4
945,1048130311,3
2522,955253735,2
9573,1140035232,1
5908,1153572932,9
7699,467923185,0
1557,1113350501,8
1513,1170155524,6
2748,466660440,2
8060,730873197,6
2597,981760421,0
293,1000876192,8
9582,1008548146,8
4457,1097719412,2
7007,1144869501,5
4157,1081734476,9
3584,439873467,5
8975,640999250,3
1237,950938648,5
6432,573385592,8
2204,593306620,8
4489,1160101542,8
2961,479665601,8
4296,1041260001,5
4839,1038379658,4
1541,875144559,7
4741,1156348609,1
55,881267423,6
6637,1074628617,8
5955,351727428,0
5759,1093769216,5
7644,882507985,5
248,1106877794,5
4488,1059695988,8
623,1040105227,2
3857,432504470,3
7164,374211477,4
5414,304871603,8
3469,1123991807,8
3039,1127222164,7
9120,1123639492,5
5796,1076037275,4
2745,775201158,2
1854,1113281722,9
2744,1105408313,8
4378,1058801458,8
9426,997811381,5
4958,898568005,4
2671,992730639,8
2745,1073506457,8
907,1031390478,9
2078,976853987,3
8371,415468221,3
7250,969044213,7
4222,1057856541,1
5452,682046579,3
7017,1116870357,0
3837,1147559824,4
9703,1085829348,5
3764,1094162823,0
4151,1056489580,4
4270,585512923,8
1066,1061867159,7
9179,1135213693,8
4875,1019616705,0
2721,1097825440,5
4150,1048228014,1
2741,1153232514,5
7140,913105070,9
4178,379869627,7
15,479206805,2
1135,951761438,3
251,517871755,7
40,505080575,7
9906,1076540771,8
4076,1128717122,0
3494,1132762804,4
7918,988318940,3
4705,977958854,2
2607,1076199012,6
3772,1141154420,3
4681,1075680307,6
9704,919097064,9
7063,1014227673,2
97,1072317184,7
8204,435693872,2
3002,1141285076,6
6965,415432504,2
6179,1023736778,9
3263,1097079746,3
6325,1090743387,2
1164,657811530,1
6094,985077390,0
671,1157800543,0
4629,1102305695,9
3674,1111493236,9
8200,986110430,1
5823,1116006043,1
6402,431033044,9
7537,977262615,3
3875,1148469316,2
3653,1077585444,5
9827,509260769,9
9846,981437721,7
1766,1101744458,4
3955,766396167,9
1981,1097448582,3
7767,950386914,6
102,320279293,9
3114,1076402133,7
3837,302584613,3
5383,1171647752,9
9744,1018704225,5
1309,956622914,0
9870,1050579081,6
57,1121615107,2
2662,1107930165,4
5518,1059593339,5
5827,1096481926,5
6240,930777501,9
6376,1117784840,5
404,1114483079,4
5419,915223450,4
9080,912797439,7
7999,1002210090,4
806,1161306103,2
4695,1073837983,9
8390,311691366,4
7253,1127739608,9
7219,1176380448,9
7644,748048441,9
4604,526783584,7
2630,1174468136,6
1686,914433115,2
6790,1079272952,6
7752,1014937289,1
4463,1053306991,5
5403,1185785906,8
4294,1073863728,3
3476,1055684003,5
4031,535127218,8
2941,1162838832,7
8906,919010633,8
2621,1001355509,5
3582,862303071,6
2366,1068589363,0
3427,1106452103,0
4114,1150057624,0
7561,550221096,3
842,1139119113,5
2666,1079361351,3
4328,999195395,7
2713,1139661422,6
5827,390109631,2
6553,1186189959,7
2755,1079094909,8
9535,1088318418,8
621,1116215882,9
5293,1136993233,0
3725,1107981048,6
8942,1037823594,6
3283,1095604849,9
2445,1171015241,0
5340,1044534100,0
9018,991764216,9
7781,1156777684,5
3666,1084590635,7
7597,979598664,9
3503,1118862641,6
2988,529815782,2
161,1049649831,7
4917,1067543319,7
1261,667819594,9
6796,1173418439,3
4701,1161194581,1
5544,982437433,7
2868,1082215066,7
3455,1090649822,6
1351,1047605171,4
647,1140448968,2
7374,1079316669,5
5050,1049682098,8
6342,680733772,4
9313,1135657766,5
1256,1090464802,7
4475,841377297,1
9714,537280156,5
4518,1075712275,0
407,599534650,7
4262,1022787120,2
1203,1151768050,5
4087,991346515,6
4033,1150402507,2
6890,663547503,2
8415,563027226,9
6448,1130681156,7
5817,550058952,5
3994,1073059261,4
1081,454468674,2
8175,1156382893,8
1053,603527166,2
7035,979533450,6
7578,1059642744,9
7882,491594445,0
663,1044677336,5
8072,1135679282,0
6923,937166097,7
1996,1136682470,1
9384,1125608061,8
8335,1104608179,0
143,639516529,8
3149,771310916,2
538,1024374740,9
7256,1070142316,6
3604,1100573190,9
6733,1044837432,5
6211,1072685561,5
184,401746066,6
1153,1188375727,5
8570,1049732340,7
9862,445996226,9
3686,663068211,5
6660,960544475,2
742,398975927,3
9060,1104665938,4
6693,1088532271,5
4988,1105928070,6
6123,609598558,2
4604,1073014391,4
1548,1169470905,1
2042,1177998595,8
5760,391304000,5
1674,436577167,3
7657,570439968,2
4567,959305561,5
1038,473122875,3
989,1014248157,6
2575,357421934,5
5627,1145290405,9
2635,1178600764,3
1923,973055274,5
8625,1074943747,8
8358,1094560783,2
2783,1124325214,8
7893,1118398079,1
1299,644106186,2
5712,1060417367,6
2559,1026832671,5
1072,1164377822,7
7133,1086548430,1
1716,1168504893,3
6767,1099176816,7
4139,1126689285,5
2327,457687954,5
3235,705211891,8
1997,1104147436,1
353,587849880,5
644,539291461,6
5653,1183716285,2
5620,987330925,2
6815,1181790672,9
3493,1174160082,9
3075,575147772,0
6979,778367933,4
1541,682389760,4
4764,1081832850,9
9578,1133848135,2
5445,1187617300,8
5557,1088179585,3
8152,1111493236,5
4804,1100088261,5
8097,964426709,0
7451,911334571,2
8554,1104880462,0
1680,1073039122,9
8412,1175970563,7
7876,1170813899,8
2806,472885640,2
5306,1142049503,1
220,554064861,8
1548,511985746,0
4781,951971414,2
4137,694971940,4
5064,1123300756,1
1099,1048570108,6
8664,1144057087,4
7441,557405467,7
9181,1120547622,0
7287,429009175,4
4257,873474116,0
9833,481543093,8
9733,932236332,9
9653,1041517543,4
552,1073948898,5
4748,1140033685,8
3442,942435348,1
406,1171717569,1
5129,1182872287,4
1693,1122443771,9
2791,1085660579,4
3428,1052744981,2
2228,1144057087,0
6388,443369807,7
4859,1039751281,0
6637,462397814,5
9415,390422167,8
7195,1009321431,2
4060,1068398844,2
2879,1026832671,3
567,1089119435,7
4649,1068161606,0
8117,1088172195,3
2744,1015603795,5
2356,734256893,1
6278,933144512,0
5795,1053300313,1
4766,1072521740,0
8489,506462353,0
446,1082965369,7
3455,845918296,1
301,1114434515,1
5884,347411942,4
8725,1095584799,3
7207,1124324459,5
6460,1170403057,1
2886,1064793352,8
3478,1029273159,7
5674,1096286482,2
2659,590250573,0
4462,1052744981,2
1989,527219710,9
8689,1105367722,3
4826,821374885,3
5628,432080204,2
2914,938587025,0
299,1140012881,7
931,392188745,0
2406,1014937289,1
4141,982936366,2
6856,1108482394,7
7942,1096447943,9
5525,895700579,9
4071,957636824,4
9450,580991034,7
2610,835731296,7
8156,1123567950,7
4434,1022056495,9
8073,1000593025,4
5915,1120565231,4
2485,1101033137,7
4203,377908737,8
8289,1009321431,6
811,685310398,3
1228,955396648,9
3228,1092823733,6
9423,1065407183,4
6989,1071016473,1
1292,439495358,7
6780,590268705,1
4835,1166547333,1
521,907470416,4
5421,555610791,2
7190,769737983,6
639,1171015241,0
4342,1162563640,3
1873,995874198,1
281,1093428218,2
7047,719219382,1
8962,407838198,7
1720,909351158,3
1446,1101472953,7
1269,1156049875,1
1182,1001059684,5
4464,1061572043,6
8915,1160056295,1
4798,1133421998,9
9795,1083362092,7
422,1103090152,2
1241,409807569,1
4512,1130847808,3
5941,1100015552,5
3273,1045850132,0
2946,904737541,5
8157,1165391697,6
3859,534342529,7
3167,1085429285,2
4105,749094885,4
9463,1127454806,5
4913,830515294,4
2938,1084972157,3
5900,1039715745,1
1661,1063873198,5
9892,1143778271,8
6894,1168399577,6
4141,1015521325,7
8967,1154790453,1
6027,364234221,8
9766,669428471,9
5439,999527752,5
1709,581920331,7
9895,1080243808,4
7922,1064793352,7
5736,1081132864,5
1900,1042987645,8
2078,1152267556,1
9092,522687241,8
5170,830515294,5
3834,1022729100,0
6699,1161641255,2
9584,824116884,3
826,1168507191,3
2735,1057580517,9
3930,1084565679,4
1492,313199385,7
7910,1075752459,6
4271,1148047801,6
7294,329981776,2
2941,548946769,5
1388,1001229698,5
7568,1112537312,3
8520,1139127605,6
3178,927823151,5
904,808108897,3
7565,584557117,3
2288,808664999,0
9396,1040366566,8
4312,977965019,3
9836,666508823,5
5322,1123431583,1
8972,1063180351,6
1923,1032845453,7
7572,823804745,9
5731,1019875869,6
3934,366247306,1
3318,807317212,7
3124,1139663852,5
6739,1187682390,2
1225,1093017742,7
6672,1071217291,3
4054,1024506807,2
6654,1093681017,0
2279,688285246,0
9837,1117818844,1
3686,1069765477,5
8563,1068481557,9
5461,1065903008,9
7145,1177887042,3
5869,1099176816,2
5793,1063637102,0
9701,369970819,4
8318,1121283620,9
1365,925209077,9
3689,1115994102,3
275,629774477,3
1176,577733648,4
300,1071077611,7
1763,1117804004,7
1261,1178536401,8
3346,1095919153,0
5940,1114764097,2
3960,303579255,0
4874,1160281743,3
409,1070615218,3
8638,710247888,8
3797,1065430549,6
9302,1033049991,9
4456,1069361548,8
7714,864880531,2
8547,971233157,4
4577,1038653883,2
4025,1009257820,7
7450,414002091,5
1289,1108384425,2
6313,1049732340,2
6955,1112040900,2
9680,932747118,5
8888,811397653,7
8907,989077746,8
1085,955387547,9
5625,1113896945,2
5557,1093380797,0
9626,1176931712,9
9822,872899311,7
1747,921160527,4
8723,644245630,2
5160,1137384084,2
4610,1100612577,3
4011,370139302,4
4071,378782714,1
6462,1131975368,3
9955,1086859120,0
5881,1182231176,0
7459,1073992168,6
1637,1074866833,0
6542,1017286875,0
170,1080681261,2
8648,1170364485,6
6489,1129134521,1
8802,950902520,4
5743,983526114,4
6540,1050745469,4
6142,1120596493,1
3717,283646709,4
5126,852912420,3
8375,824305459,8
9331,1171578327,4
7702,1063630086,2
7333,1140186382,2
6878,1055681261,5
7552,1079272952,7
712,1133095651,1
812,1103201207,1
5275,1077258209,3
3593,1184206491,5
5702,1108801556,0
8228,987330925,5
1733,879397785,6
5741,1170403057,4
1191,344176018,9
3768,952056713,1
2441,603527166,1
1512,995873780,3
5230,910159225,4
2814,1101631380,5
6056,1059236582,4
5173,1079307007,0
4492,1144869501,3
7938,439495358,5
9968,1159410526,7
2128,1160281743,4
6508,564818797,1
3608,1104883326,1
6783,486692623,6
2082,1121545201,4
2859,1131422575,3
2809,284876795,7
9632,1123406342,7
6392,866450515,6
1496,893032779,6
4256,1091909285,5
518,479243891,7
8500,1176876665,1
24,1061931703,3
4866,579446739,4
4948,652138155,2
1377,631073589,9
2128,1065457395,1
6645,1065849294,5
8001,620262310,7
7589,1128981090,3
7802,485246824,8
2874,1053521383,8
6300,1179704449,6
3152,1070525362,4
1168,1081221532,8
2901,1073034943,2
5866,942480934,7
7311,1080235395,2
7916,1091456207,6
4292,940268124,4
9788,1087208490,1
6500,519131315,4
8303,943438858,9
7752,1086548430,7
2425,618790117,6
1315,1179973125,1
2371,1039795290,1
3157,1049682098,3
5110,1175547625,1
7267,1047113274,2
4049,392252535,5
9096,1061859052,4
6796,1056612648,8
8078,1084084901,7
5803,979132363,0
3520,1067180769,1
5787,1035460404,5
9322,1115151279,8
4975,363998953,0
6518,909472985,8
6377,1129114782,1
4513,1149994032,7
4085,551407760,0
9913,953790507,8
5990,308161582,7
7435,1120181386,6
6636,377127117,0
9231,939272201,6
5601,893393414,4
8454,1163048922,3
3407,1067336297,3
1984,1171367187,3
5441,495077699,7
5978,1123795045,2
7316,1019492179,6
1359,474679690,0
5613,1123667089,6
4327,914794978,7
3663,1077585444,1
7435,1151734656,3
6297,1073402202,8
293,1063207853,7
752,1057819454,6
5591,871197819,7
6281,1118239905,6
3395,927117171,1
4980,1072353174,6
8566,568556189,1
170,952632588,2
354,348712880,6
1312,674531108,6
3657,1078573759,0
3073,1021721629,3
8011,1140808704,9
2290,913105070,1
3502,385919493,2
5799,1060386658,6
7712,1080544164,5
3758,904481505,0
9519,1115156883,4
7324,1095604849,5
5916,1069796800,8
6984,1117703736,5
9530,345445479,8
9251,946496840,4
99,908842747,5
3868,1151734656,8
6921,1041596399,6
3212,1091363676,9
6661,1152607698,2
479,371808484,4
4349,907239855,5
6729,412223222,4
7282,474205928,9
527,949255899,8
3247,989714293,1
3914,1142385805,3
9225,544007969,3
2497,1081734476,4
466,981760421,2
3243,568731681,1
6716,672151350,6
4184,532046195,9
7946,1021586545,6
5914,489833171,5
6901,335875911,1
9562,978563657,7
3341,911654012,8
9563,779561331,4
9839,1138196572,8
6152,1136130612,6
4879,1069217368,3
1107,409157308,7
1454,1062145414,4
703,943594558,8
8337,454988262,3
1900,1164916811,9
7374,1073835807,0
54,809610599,1
4672,1068731533,1
3417,1059958780,5
1310,979469730,5
2522,1126273701,3
8396,904940613,2
5580,1176901281,6
5804,1068589363,0
9808,1101630192,4
6719,1108272189,0
7054,413423472,9
5270,1124567713,1
950,1133379616,5
6459,486355738,4
8645,1169366558,3
9991,687421118,1
728,584927317,9
8711,352247139,4
4417,1032296496,8
1767,1129690785,1
4910,1077142297,1
3589,834248867,8
8082,1141875418,3
9559,1044837432,0
9713,1126845799,3
5247,1076176103,1
3425,1106487399,9
5899,538212549,2
8615,1081561570,8
3075,1024649888,4
5124,980578855,4
2194,515890480,3
7001,1138620471,1
9744,1008623359,0
8373,1059282891,5
311,915700151,5
4233,1129254357,3
8608,398436747,2
9309,499289888,5
9062,569670649,4
2889,1112826311,8
4239,1071021891,8
7433,1069757703,3
5383,1076907164,6
3340,1010518290,4
5488,1011501094,3
