"user","id","rating"
636187,1130398188,1
341565,1109314397,3
324383,976173170,0
10628,749046891,7
952501,1092933088,1
448640,1115415865,2
137426,1086799932,2
795731,911201894,8
80487,941380906,3
86375,979713827,1
875445,1110657008,1
368644,1150821668,8
281116,977041956,4
705133,634858001,1
839109,507874739,6
446394,1116553862,8
427072,1039011796,2
787205,977183254,9
107099,1121925294,1
543588,1140580930,2
971017,379323382,3
270317,1072844973,1
11724,284971781,1
831703,1111244638,1
571436,775873865,9
116484,1076985045,4
306728,1098041500,1
51381,1078484918,3
55682,1131342792,4
717688,1080608190,6
720988,1119047790,7
683577,1089401194,3
771651,318592730,3
845143,1091365405,3
265902,1073846123,6
328272,739787904,5
795938,1028278144,8
265346,435913585,8
158520,911107930,4
601920,1148201330,8
372103,1050563650,4
899611,1035245749,3
667457,1099950549,7
284290,558818638,9
635997,1059935910,8
774398,982227026,4
349275,745729888,4
977443,396224808,2
538928,1140040414,8
337385,1089836344,3
252811,1153515245,1
289848,1095623181,8
398038,1181358720,4
8731,1068463719,8
244125,1102665570,3
392377,477927812,0
948853,442378070,2
611679,1135377366,0
917837,863998476,9
726134,926278322,1
311066,297606951,3
759630,355709084,6
930932,1023736778,2
833659,1148457316,2
198901,1135354652,8
340206,824940089,8
631304,1175900765,3
190209,1000876192,2
441173,571096102,2
974419,614157582,3
577929,963432902,7
436916,948715059,3
891325,933471941,8
999821,1008111072,3
444847,493536432,6
225713,305557780,9
33585,377831429,5
266333,1084197093,5
355259,922281347,4
842987,1049351079,6
996624,749109884,2
526202,1047610376,6
550350,1104088910,5
524915,1112989865,8
875606,615256100,6
629022,1121963448,2
340751,1100097694,5
883956,733452098,9
371978,1111873503,7
582477,1088200645,2
337376,889704267,2
542742,1095621963,6
949159,1103901846,2
960252,796870199,7
630981,1133001968,6
17707,1181016912,2
986120,956782069,0
979728,881323364,3
581207,953923489,2
674609,1076718407,3
239246,1138240511,2
849929,1152533846,1
951063,826184770,1
797747,937261650,7
835798,1167873588,2
199716,1140087281,2
892016,1023681159,3
738279,1092574509,3
646578,903799541,7
640640,1113270130,4
767113,1122648733,5
803037,1050846353,0
241624,452186370,5
924845,1058786785,5
674909,1164522775,4
363617,1091154138,3
664575,1075712275,5
476139,950519698,2
252200,733989611,9
146066,944693166,1
151681,685310398,9
97602,766396167,9
889338,1113901088,5
732898,439212087,7
754930,300048137,6
512420,1086767033,2
529615,415069562,2
182658,1057634510,1
978769,981903698,3
325269,1160062778,8
207614,1173806490,3
801064,365235835,3
303320,1058801458,1
568347,861891048,4
202771,975985952,6
750260,982218746,6
834160,1091946582,0
209428,1178829577,8
9534,316025912,1
849281,1056577393,3
498482,940452319,9
333167,1095219324,8
3937,516561342,7
626786,928403019,8
529673,414245413,0
488901,984394908,4
344643,1063873198,6
900396,957255155,1
298817,1143386323,8
486003,1144153734,4
592050,611071723,9
807601,835599320,8
336893,1078560217,8
885868,1127492845,5
671325,1149189715,9
941442,281656475,4
665460,1156759711,8
368499,1093055888,1
755692,426282304,4
670925,1002317411,5
655798,1155999620,1
730783,1114130722,0
184137,1123795045,8
350569,1118275626,8
137865,1171578327,9
12280,765195700,3
104582,594802437,4
182212,1094833642,4
183747,373563219,2
488869,1157238749,7
544116,1177384028,4
278488,388633565,8
750386,370515585,1
770612,475249619,9
204840,1117804004,3
373642,406239138,8
121528,823413326,0
364605,1101577027,5
922034,1091496983,3
711542,905729701,3
288404,916281743,4
365066,992872278,7
293051,525176875,5
714363,1144133049,9
973786,1045352003,9
368213,308834491,4
589034,1118012993,6
422223,1073039122,1
930650,1112500249,0
839015,967912296,5
15909,294536447,0
689281,1024506807,9
833976,1038653883,2
412185,1129718763,8
588696,1148013675,7
878163,417906074,8
846151,1177953624,5
272497,1070525362,7
518005,1148229094,0
181396,415069562,0
720874,916728593,7
632761,587842308,0
950353,988301769,1
495195,1077056423,7
385688,1078819328,8
385482,491594445,3
226709,1136283432,1
241133,958848462,2
259486,1093260038,3
787835,979967712,1
302527,392186427,2
858191,1094643700,9
626071,1079643338,2
71973,1137547979,4
529508,1040029515,5
880863,1048702554,5
957854,1048892977,0
158219,1119074194,3
118494,1122498143,6
711759,1117905680,7
281650,1091186897,4
758316,575119311,4
219876,397951063,4
199733,1186329463,0
328901,1134858124,6
329544,1058274409,8
291492,863844475,2
231122,934372934,7
624426,1063630303,1
110369,1071598048,8
460811,499511971,2
628081,281796108,9
933563,1106737361,5
380637,685890408,9
974953,1114127463,6
172732,443926246,0
150550,477891975,0
773076,974748812,9
75936,1074223087,1
561973,1135536260,0
284873,881155044,3
64991,456974922,8
955587,1063637102,8
248980,1020487660,4
308789,1071973285,0
551861,1048886699,1
205496,1104655318,3
512140,1102709259,1
936954,1119018463,9
653772,1075870730,8
128365,793157344,4
622474,1064883436,4
96602,868123351,5
337661,570608623,0
551432,390553006,4
102939,1003655584,6
996917,1033342465,1
71746,1141738848,0
716738,1084805156,3
385487,1046787882,2
954406,626469977,3
667494,426170776,4
685343,1121463708,7
328414,1111480443,2
468130,533024665,2
640423,1051195210,0
893693,457830447,0
696574,1094833642,9
387893,1099079526,0
476956,370144476,1
130887,1174112329,9
828830,1114708753,7
429904,284882215,8
806624,290638154,3
563271,375295479,3
222043,1071521565,9
126484,1070495908,1
306394,1131142978,8
459069,1065532530,8
565807,1178130126,4
280035,931381852,5
825757,937400030,5
644100,412792865,5
721278,489185828,5
76978,1140484774,1
785799,904278510,3
370151,1018216485,8
923637,1020947824,3
675723,1048886699,8
823110,1169470905,6
997679,958904868,8
528478,1131998185,4
853405,370371087,8
127751,961062163,6
694898,486645049,0
683881,1135453908,7
304529,1055684003,1
115254,940247939,0
602962,1085101017,7
560159,1185580782,8
178598,420859056,9
668259,1179298321,9
413782,1040022318,6
184140,310738695,9
239784,1078967478,1
949984,1087179181,8
173571,1096034950,3
993423,1053915930,5
925546,1103556444,2
579290,1073389796,9
691909,1151268606,0
310730,1045433738,4
420560,1033645055,8
665132,1082306630,4
66039,1169526529,8
128355,556500145,0
779795,417200582,0
946280,367706767,6
716472,1062771297,7
151618,949838009,2
471506,1073035133,4
874473,666202151,4
739855,1102742855,5
440890,544119998,3
555704,938674775,8
86263,1170364485,1
791915,1010174792,3
414575,1028941484,7
968534,985489683,6
336474,457446957,9
514490,1076211312,9
801977,1095336248,6
554234,1112023209,3
890367,1067766579,5
315826,1080778007,6
205938,1088753863,4
137384,841386224,9
530046,460494135,8
978091,1069805610,7
182566,886666245,8
492567,554597348,8
354359,549027629,2
54480,1091456207,6
607690,1087179181,2
62409,1075301033,4
724420,976138418,6
218071,1155488714,8
265680,1027707929,4
838546,1102276139,3
74785,1126296052,7
723072,948089675,3
680362,1052730063,3
385990,1068323004,8
652092,380641055,1
447454,931130399,1
623996,1107495880,4
306933,882680657,4
978348,967422975,9
751424,319740707,2
128335,1064304763,2
236426,634158738,3
110188,1132501509,7
82382,1062497483,7
906013,1104168163,8
771395,1135354652,3
23787,1102814563,4
576019,1072881532,6
514771,998799205,4
478057,550971517,7
904255,758453889,3
131389,1123324787,2
493944,1165924249,3
32278,1158667565,8
667965,1078297893,3
606270,957471210,0
790159,1072259834,8
116685,1036205036,5
195926,1054325012,9
160341,1070251500,4
528413,966509113,9
699558,1037166961,1
124350,994092849,1
873309,1068996563,1
409396,1019358708,1
563657,960544475,8
952381,730873197,1
134829,1071310449,8
480602,1161070649,9
238965,576939960,5
857019,879908394,7
201693,982887800,6
376334,1078813020,9
543854,458813562,3
564010,1071220634,9
996437,1137533791,8
977004,1061550054,7
773960,1096550821,5
275274,897447840,6
803092,1124338793,2
833855,1179267591,1
439703,956622914,9
708512,1041517543,0
981503,1091506838,5
600856,967351793,8
583200,1094580863,7
648365,1072395467,9
900190,1099735932,2
508005,1138362806,8
228578,1032162077,5
603710,496499395,3
196358,1123697672,0
63788,1077056423,5
478409,866450515,4
657174,1129716870,5
736200,348618445,5
167357,1100538004,1
996245,736579117,1
350556,453051448,8
58286,393765873,0
614455,474205928,4
377979,381059732,3
829737,826921329,9
159923,1073035133,3
537342,962993853,8
204215,323242790,0
140149,443637419,8
268474,925242723,1
429245,1176840801,8
537291,1180972847,8
821416,1121494585,3
238624,415432504,9
30890,653298682,6
935321,504575083,7
837890,1082836132,3
151057,517812925,4
228845,550971517,5
348133,1028935286,3
936145,1132440751,3
554760,1100988107,6
944226,977354430,1
228023,1116568228,9
756449,962967653,9
189370,1181317659,6
356086,1109781792,4
870219,1066479199,9
731642,1045410375,9
136280,684211403,8
905611,1114492750,3
51983,407375789,6
110011,1091974564,7
645681,1095003754,9
137589,1141983956,0
372749,1059401746,1
20821,479067148,3
300753,998560520,1
795584,309025938,2
108998,957302048,5
493068,1012920579,6
372733,1066172927,7
76445,1131975368,6
647359,1170395210,1
974743,749969909,2
686671,1055596969,6
510388,771310916,5
990003,434209233,4
506466,1072650248,6
773534,953936584,7
933801,1082673403,3
287896,1090791686,5
645279,662611545,5
909807,1129124363,6
42317,1158667565,5
872730,1106733506,7
273557,886113485,3
10823,921954809,5
385633,1122064540,1
406705,1095317943,4
188056,408233979,0
437682,1164765952,9
958009,959327054,0
520123,1104879125,4
649583,438314348,3
573009,1009336960,9
241426,1008111072,5
436203,1068110571,6
417095,933144512,3
70478,1047844240,7
332680,1146128499,0
763198,1072364990,6
530725,491126018,7
226310,1119048165,5
564052,629774477,2
999397,1148855853,7
587795,1090742878,5
329010,1133031538,6
170758,607527020,6
550451,455682741,0
988731,601831815,0
868243,1084637978,4
284654,1125936340,3
600187,473219519,4
891108,471268068,5
595442,1085730259,3
365167,1095188841,9
28165,426415634,1
336991,1081079094,4
420246,1131998185,4
83179,482917268,1
908111,664457128,4
872921,483353496,4
588316,1115257109,0
778460,1159217666,6
450762,382002079,4
782218,585027354,6
128197,1086577498,3
219460,431065024,2
220533,501108781,4
972508,629870485,2
370550,977354430,9
957021,1077302012,0
146770,1181332507,8
439031,1033781064,6
212930,1059641093,0
68517,962713931,6
468658,1162719828,9
543328,643496868,0
812728,646619812,4
295042,420859056,2
301606,1036157827,9
72890,1123877883,2
15892,691102150,2
17603,873474116,3
805162,1064165938,9
902401,821374885,8
530053,1034383306,1
255693,492076105,8
666551,1128801236,5
429167,1176424465,9
842961,738717933,3
722558,521577043,8
26020,919087726,5
490308,1080544164,9
832490,1141805804,2
178234,1171681908,4
747465,1102280665,1
432695,1148931050,6
449568,1061909513,7
549660,1057086172,7
570435,1008111072,9
929034,1072527403,2
963090,1088682460,3
702664,1058602106,6
625263,593586999,5
497412,1064429971,5
676563,935304243,5
93283,469342624,2
272967,319295332,8
37241,1065674928,9
381293,1082261849,6
290968,1072632613,5
444580,787786130,4
886451,1143354490,9
443269,474207297,4
836032,534568162,9
840821,457561360,6
692040,476550251,1
633853,564247778,1
838652,423492040,0
301888,517642765,5
414876,1009257820,9
558035,1163984902,8
33401,1181782977,3
865054,1088318418,7
455123,1166184196,9
988769,1142543955,1
186680,1049321283,1
816163,392408028,2
843313,1103706878,5
76719,1127229559,3
153833,375380948,8
84742,506462353,6
713325,491126018,9
908330,711074743,9
418028,1089102299,5
461793,1122397190,8
221426,1070689426,2
61363,411711646,5
567497,1035993638,6
153844,882059071,2
959846,546630411,2
459536,1057797008,0
493978,1135372103,9
741566,370406465,3
564306,1164806399,7
239811,1181601206,2
971101,1147527845,2
78635,1086451637,3
159195,594117733,0
937759,1071712425,8
874141,1055204150,1
698166,839550780,0
417537,1026311548,7
302419,517812925,5
92516,1150981743,1
991022,1171633960,9
98716,1069508452,6
638877,1160101542,5
744815,679454835,8
93686,1062168249,1
718616,441599491,3
373807,899538562,9
236316,945724290,9
4377,1056893074,6
690339,959304067,5
115703,951615217,2
432060,1076227432,4
809830,352670055,0
683688,570439968,7
426132,515114051,3
405195,1149921086,9
741137,282935706,5
556388,981093617,9
704644,1139172144,0
23280,1063642887,1
816297,1135536260,3
785841,1144869501,7
535867,1069787152,6
968865,1078603566,0
425388,1093769216,3
364964,933464392,5
42209,429870273,6
179251,1112922482,0
481759,1032296496,4
852676,535886823,4
443051,1132992868,1
425797,1173812115,9
3047,1134424003,0
437119,1037700911,8
5144,1056612648,9
251843,975955904,2
177690,950335311,2
126328,942480934,2
472508,533863652,0
149148,1139996479,3
351516,307764057,3
215642,1180939298,2
433172,991655538,8
366929,1160692648,4
156228,1151734656,9
564040,878979615,3
582636,949876643,8
835222,1136283432,2
466709,1011788068,0
734487,421547368,4
498265,379937581,3
482183,1022100908,2
751410,1112779268,7
994407,310951782,1
930339,1138121520,9
138946,1000587331,5
946064,1018690718,5
214112,976063866,2
552319,952871251,1
148630,691025552,9
464425,1010204708,4
246588,1102316856,5
53338,866450515,2
688604,1054744311,3
657330,1057100302,4
164759,958455860,6
811628,1095417201,6
897186,784437004,2
981736,1119061470,3
598423,1057086172,2
90954,1019096907,8
482506,988296409,3
199894,1087282720,3
263850,1102286277,0
349973,454136236,8
618372,452176796,1
687198,934510730,9
665352,453670037,4
372578,1137825515,9
969521,1095820384,2
634599,1114496757,8
520619,391304000,6
695784,1020187921,1
114101,1003716367,6
635499,1164016728,0
300849,1108803129,1
194675,1076471738,2
433801,1133241575,7
527824,432080204,8
26010,517588534,9
169898,1019616705,6
290746,333206289,0
602822,987868589,0
75944,1069287597,5
743825,643165438,7
846818,1001473964,6
192747,1159625402,8
738059,392186427,5
774068,1110380245,5
656777,884887154,4
692750,388183294,5
256445,1064225669,4
524693,1077638135,5
684201,1094560783,4
920395,651510680,1
103739,1045232937,2
234758,412223222,0
234811,1036129117,6
776547,1106245040,1
725756,1084565679,0
223912,468566852,0
460056,739787904,1
879361,1055962232,7
87588,441179131,9
548510,1134516647,8
322737,482066631,2
934621,927968428,4
227797,551921916,5
530338,1131547103,1
611619,1073828708,7
498483,1073907652,3
549679,897042198,7
611542,1147863312,6
435840,1146347945,9
891294,718043190,5
685636,1140798536,1
843913,1070850573,3
478656,370371087,7
680079,1038379658,8
700756,1015820762,1
751197,1163313156,2
142625,1093180069,4
479269,364234221,3
403603,1048277914,1
517110,1138819531,0
626829,894918913,2
822764,695429656,8
546256,839301889,9
622237,384282298,1
896757,919097318,1
642814,1060402934,5
511607,920160643,0
602311,1158667565,0
100153,1131562797,4
818462,1180300366,6
798830,1174739592,7
220800,682046579,2
213316,1087705366,0
731011,506462353,7
791934,1101015200,5
3040,515884174,9
962722,972528394,3
741984,1045011830,4
876725,959937622,2
380509,1053276040,8
46273,1116215882,1
368620,585629514,1
655683,1073693724,3
189040,1168235182,0
657491,454958810,4
352287,490470296,6
137539,1068451672,9
528104,1141753140,9
363736,988676917,5
903683,379693831,0
718459,521640355,1
205616,1106806912,9
607854,920482331,8
471504,785537179,3
250130,1155982200,3
852964,659353189,0
542443,1012349313,9
97957,1097387233,6
937916,717628209,9
732993,591301867,2
129499,1035355817,2
982928,1035361376,2
885037,1078643602,6
648096,550971517,2
566295,1003655584,3
55612,1038267033,9
507206,1057172667,0
463449,1070142316,3
854303,1058602106,3
743934,838500730,0
71125,1079252876,1
441797,948618479,4
189197,1145704828,9
460997,572432485,5
362181,994855806,4
30073,663820495,8
258698,981888264,3
686196,1173451823,2
739948,393860580,9
335215,1157626465,3
456889,820802943,9
572870,950669893,1
750793,1140808704,9
802331,768591497,9
242588,897042198,6
803999,1061909513,5
572393,1175994534,2
232250,1144018570,3
339971,1131165689,9
607272,1142922596,2
959565,993529737,0
891690,1079767298,5
108765,1060276201,3
702623,1057961675,8
542173,955286870,3
3223,1173796459,9
876661,767473889,6
632989,1134100341,0
794628,1131203082,0
768532,1086685974,8
286921,1099163764,7
271075,1134895689,0
340834,574123647,7
365554,1164484325,3
944171,975683986,7
420413,1120042922,7
350659,1172660336,8
826845,357218860,7
783622,879157782,9
949720,872899311,4
116255,1115117585,4
341038,1125378601,2
782993,997811612,5
298674,1080533223,3
456098,1117787756,7
326800,1124324199,2
545833,373515261,7
148419,976173170,9
947196,996948313,2
649630,1153559017,4
641357,1106877794,8
807500,1020599660,6
146951,446207961,4
595202,1078825938,7
53602,582934943,2
113720,951761438,1
677681,1177887042,1
555623,966038711,1
678271,536475199,6
664819,433156786,1
889560,476312888,3
970255,1003996643,9
676386,910208432,3
4775,1059271164,2
263336,331177703,6
47106,901369352,6
59408,1057777840,2
125837,457830447,2
497982,659563061,5
64747,893525571,2
64151,1186565879,5
408576,716262008,5
483987,1176336101,6
567244,1100632344,6
964180,842627890,9
654671,1108791270,5
858703,886103288,0
52476,1070251500,7
865053,324887734,8
188160,965789238,2
776367,987873536,5
277267,1123892131,2
490188,918820076,7
980773,910513149,6
386193,1012969583,8
432903,953511734,3
927168,659425518,1
106979,1119104329,5
905301,1086512279,7
699054,1132482286,1
256576,1048629983,5
191587,522008611,3
765713,895361200,4
577289,435728260,8
658329,567008119,2
142923,1055962232,8
654200,1096168624,2
57796,842617644,7
289799,1093793374,5
430011,1136058673,2
856508,1087839782,6
681963,1126196568,7
387037,996866372,9
720259,1177059906,2
728329,1146128499,3
499406,1128075013,1
80632,1033117027,6
704090,1119370883,5
364043,307184892,0
254677,1096834193,6
235247,1075705502,0
716020,335029050,4
271360,1171093849,0
905729,1118866710,8
66094,425996445,2
384535,1129693551,8
340710,1121494585,3
39761,1068236871,9
412790,1106558008,9
40443,493536432,7
665336,1100591575,9
976528,1146707443,1
692684,859644120,4
834274,1151668490,3
639203,632231181,9
297065,1071537329,8
107874,1095540279,2
732326,1053327678,6
388715,593306620,4
192903,1136075542,3
575332,957442616,7
54368,367722531,4
886797,774523214,2
933804,1078050410,2
573320,1036723978,4
473323,542397575,0
491571,1124768814,9
987401,1146543227,3
748113,1073059009,7
5673,1033645055,1
194082,1032464015,2
240918,911654012,0
612031,1142546565,0
312439,1183913580,6
836062,327193945,3
3582,603529731,2
893586,1048886699,1
470363,953876014,1
599861,1154395075,5
249331,1179704449,4
465933,958763157,5
987304,547951480,6
795296,952694580,7
349119,1115245945,0
474225,1069765477,1
691245,975459971,8
380665,1063873198,4
902901,970021572,4
794550,1065810974,9
123686,1123931458,5
68112,1072136623,9
462453,1120513135,3
708249,1104155936,1
775703,917229473,5
997345,1181352458,3
824963,870322730,8
962215,478618165,6
636593,1057818838,9
162314,1033117027,3
110941,1119488626,7
531412,1107480956,8
346805,915637540,9
308295,381722077,0
366210,1002337106,3
559658,550946484,0
650224,1162638825,1
672544,1070506962,8
989393,386098453,1
282824,463142843,2
311233,1173990889,1
463866,1124406969,3
79067,844570015,6
680028,1163772002,5
916366,807416704,2
670335,1073027092,2
786962,1137547979,8
111422,1151768050,0
683178,1080487957,3
670306,1086391724,7
176607,1060276201,5
487861,1046345589,3
903393,1118290238,8
699170,1153572932,4
363288,1126517945,8
873953,1063635364,9
661740,343889987,0
586337,949701151,0
570842,1147910577,4
463107,468566852,0
50647,1037727298,9
538653,996898879,8
76409,1008234539,4
997312,1033781064,1
221203,573992498,3
785635,1047763490,8
851526,1100472035,9
679516,1031706898,5
212414,1080778007,8
838079,1040744681,0
711437,1019160422,4
178246,1085429846,9
825027,567457151,3
415071,1147919821,7
530532,1105952473,2
189178,1060104175,2
655028,943116454,1
68478,931854667,4
507984,1068057978,4
555434,376197239,7
584786,1134867821,7
922531,1136083624,9
436498,1098619553,8
775267,957302048,8
692862,1014907403,7
618594,1044535426,0
117851,1061802598,8
380656,681814050,1
58222,997209801,4
52283,1136259229,2
433557,547145938,2
830739,968999008,1
348487,297332787,5
99939,1010962391,8
873145,1003706384,5
239774,348543978,9
480746,1072353174,3
932314,1079253434,3
487929,430234732,8
196642,965789238,4
781247,1077641746,9
227554,1065376321,4
38042,1093370645,3
266559,1088389081,5
417205,1089842790,4
592968,1128362733,9
804250,1110678258,1
229790,1065127755,3
239075,960744514,8
700471,1138360976,3
803141,1141118819,9
227638,1179202318,6
967712,1170406182,7
149628,383819300,9
75147,1033873301,7
154829,1065223198,7
31696,1038376578,0
618583,1142578005,9
375066,1080880798,5
475799,1095884379,2
592761,991709209,3
393793,1097031343,7
469804,1149281436,8
265500,981761694,7
140592,1057797008,0
595788,1151747316,3
518267,906364548,1
446038,1081270431,6
707524,1034263090,4
321259,336141475,0
887718,385533456,0
700249,917555054,1
466065,961062163,0
969654,1030710604,4
488746,1135902692,2
463346,752005174,9
307276,698154775,5
833133,1039807100,3
997126,1110700363,9
188135,1180914704,4
783567,988669042,5
305424,543672169,9
404303,1120861209,9
104256,1164422928,3
990926,1151734656,6
992821,388633565,0
644183,1144458512,4
243001,862303071,3
385353,716262008,4
265116,649246860,3
134831,557285579,6
600810,1124476992,3
811451,591591931,2
76938,1098539566,0
74075,894918913,1
161893,943336534,2
753461,903418970,9
956153,1099068767,9
147621,1108219180,1
526132,352670055,4
714435,479280326,5
352345,1035245749,9
133504,1179460297,8
892598,1114434026,4
487157,581838289,1
16927,951971414,5
32354,432278816,6
798613,1067231467,5
965559,1126932090,7
62643,419135449,2
254176,1089048531,0
235598,673120263,0
676966,404593641,9
200106,1180914704,9
133122,922318156,4
486859,423855879,7
300186,1097079746,8
79797,291430598,4
618092,944644383,4
461760,1182333217,5
897552,1110761889,0
108774,1097031343,4
178862,1179213211,1
517208,1183856228,5
176537,1119002115,9
48041,432080204,0
946370,330376830,9
425467,1173455771,6
99596,947946865,2
309488,1132754743,1
227577,1087095011,0
294852,328415391,0
951260,514205253,9
865335,900837187,6
164295,1135126803,6
285967,977028266,4
928293,1059443303,4
43887,366562751,7
461528,1085821901,5
857066,427941017,5
786023,879157782,1
918126,988518358,5
655507,608901634,8
127646,620447173,4
259627,1061531073,2
375774,639930688,7
21882,1055714800,9
399685,306169895,3
428448,1086006702,4
461879,822701037,6
174078,1077679223,5
689888,911201894,2
399502,1115733806,6
457170,1115257109,7
79684,400882072,5
72733,1082568835,9
9612,1125812643,1
988148,1058709520,2
402172,1179462965,4
493495,1031986452,9
531824,442522082,0
663471,1019838009,0
605697,657395017,9
339808,1112855475,9
536761,977646169,1
141561,1124476992,5
822432,1145837366,5
365600,1088632237,3
416099,400971700,1
578626,1151562012,3
19111,1088625279,8
734523,517409040,6
717440,325462190,4
25373,1133898987,7
510470,1181633163,7
826131,1112433234,7
428438,577423493,9
618712,1175972894,7
674992,1118398079,8
46853,915861546,3
255945,1181352458,3
673650,1112942288,0
353601,1013992870,9
959191,1046617847,5
956798,1024306067,7
578996,1188183956,5
184800,753237901,8
800047,891192948,4
117815,871041757,1
644826,1027101049,4
837182,1116937558,8
404252,1113350501,5
663635,1108048349,2
423295,426747278,2
905145,458272450,2
142836,1161251105,8
392744,1089867099,2
473512,911686788,6
440133,1180300366,7
717845,1156387763,7
356677,1101562772,3
890944,1012604262,3
771236,1071758195,9
616097,1099995778,3
847374,738717933,7
439099,1122907970,6
590321,1084084901,9
520396,1088720347,9
516963,1141876504,7
126998,685675706,6
705034,1172149344,2
719673,466252999,6
349914,733144873,2
192197,1081561570,5
401702,1187682390,2
334900,1054948424,9
626737,329541503,5
422977,974769286,1
708803,898838405,6
552670,1047340501,7
2984,940508574,6
8900,1160688144,0
465359,1093017742,2
717590,694164275,9
897443,1093380797,8
974093,933350763,5
422992,1066685421,7
471488,938028537,5
271902,1026720146,0
801699,1146543227,4
743830,505080575,9
839269,760018895,8
564786,700227648,9
95215,937922348,5
768226,735945527,8
818569,1004281429,8
716229,533451786,8
254762,1123371085,6
548622,839210443,1
799845,1017112774,7
339860,1142223652,3
183748,1126196568,9
75306,1076871053,2
346792,578203499,3
830932,1095198288,0
525643,1022304099,3
126162,533863652,8
670893,1028278144,3
749056,320300350,3
96353,1179911215,6
737197,1030505688,9
413231,1119042947,8
729199,1136058673,0
343972,826921329,0
345637,1038653883,5
126794,293622097,5
805714,1035624203,0
242354,937718942,3
335464,1150297036,1
931780,1088150831,6
63267,437025413,9
714334,887153944,0
612943,816202468,6
746863,1010801515,9
302423,1067117430,3
300818,1133417566,7
871539,1146729789,8
461015,375239755,3
352871,1101948028,0
706807,1121425007,6
421810,1146971602,5
290501,875242534,9
156318,948617073,6
70114,564454984,2
602395,1154397455,1
808559,1104879125,7
194513,1164421034,6
738265,1064962398,3
184937,1044733380,6
935410,982102809,6
741015,1090811848,8
833970,474441668,1
219371,339462921,2
99544,1072364990,3
644072,1112867365,0
109619,1073166647,7
173048,1073816197,8
389520,405634168,3
80798,927568927,7
733110,1128715458,2
386135,1089401194,8
918558,866450515,9
5691,1138824152,4
454494,1048570108,3
9613,1017112774,9
645655,1040451985,3
689251,649246860,0
607543,888238986,3
116591,1130221994,1
462993,969475899,9
696034,1033803652,1
34375,1133187993,8
168503,1124382586,8
232089,1089119435,9
223003,1153896723,3
571870,906681058,8
75055,1081246725,2
73308,991295164,1
63250,1105845815,3
906275,1132977441,4
581250,892521757,0
826936,680258201,4
150910,573516833,7
356315,479206805,8
536738,1108206682,9
497280,585561686,0
984152,978238542,8
368718,1124568844,3
707800,904418768,1
360221,993479067,3
676337,585629514,6
498615,1124324459,4
789992,1019230398,3
648189,1080816579,7
981317,1165391697,0
272138,1048462520,0
180913,1067543319,0
396980,1057840719,2
880640,1084299266,7
612998,1076985045,7
206838,720068876,5
132179,1053300313,5
372552,948715059,7
779848,1116622769,9
291863,1031986452,3
