"user","id","rating"
749047,1183249036,4
150105,1132515131,0
876105,1003729896,5
285549,960120322,2
717979,923760656,1
278185,483353496,6
368146,440677948,6
968361,848177271,7
942869,1180931796,8
551110,1065401804,0
622455,1113651375,5
146524,1106329353,0
869379,1157800543,2
393619,659672658,1
445802,1096487493,0
82866,977256145,2
97302,743974925,1
48930,1059271164,2
361128,852801667,5
6411,447574907,3
455608,989330818,1
586377,1171387614,7
444936,699687299,1
660155,1038239391,0
261140,1037739115,2
217333,1087673956,3
886086,561632513,2
282212,668159524,8
125901,912040221,1
613647,1094943825,7
186758,487608658,8
426568,978563657,7
89492,645794505,1
642741,1084609744,4
171484,894991908,6
312913,609589784,3
781638,1140351199,8
672190,950984120,8
482886,1125885485,4
767615,1080822153,5
18345,1086794447,2
982189,1100578494,4
441455,1092704571,7
335557,1029384674,6
191122,1078573910,5
578798,1170441958,2
212835,1001515754,9
239847,380974668,5
354182,1071767366,0
530141,406719683,7
480037,1177361288,8
993704,580991034,2
900639,289446241,4
483425,326574411,8
728288,1011114397,6
527258,1110805600,2
281683,1183206258,1
87130,1116882930,7
318700,411206394,5
291087,1025000402,6
706473,934957250,7
490038,1110700363,0
675639,304871622,0
675767,1050452180,5
961731,966787985,8
86668,1060433597,2
843657,1123652342,0
550128,1138196572,1
729089,1142261822,3
459800,1113946899,7
391107,854245283,7
880523,1068045281,0
206303,1111214120,3
57157,1097480387,8
98976,389359495,7
41275,904737541,0
974914,930777501,8
95217,644245630,9
13971,1112052555,4
986114,977354430,9
330463,1135667527,6
587688,539354240,5
164594,1057391061,0
923238,1055957661,2
46039,456355158,5
885053,349442137,8
475265,1167315869,2
369990,570060128,2
883945,297694601,1
953592,345445479,9
205140,1084267529,8
959139,443926246,5
423236,899845614,0
46220,953036666,6
227399,917215819,9
634242,953969225,7
137245,307741537,5
966605,873474116,8
416163,887352444,4
138,388389451,0
777188,517871755,0
782807,505066327,1
448069,534160364,7
466491,971720127,7
404961,1070092192,4
18876,1079272952,9
550605,867964741,3
707262,1041596399,0
949633,922793622,0
413551,524509185,4
226929,1072278593,5
262109,1128296108,2
243778,1056489580,1
286208,629870485,2
892670,379693831,4
522582,1048849149,6
506403,1098006458,2
123666,567143224,6
661422,1019838009,5
995607,794507331,1
537540,1064955217,3
892078,468429333,4
852550,354626165,5
884904,1125336042,2
238851,918035581,1
144828,1067231467,7
451022,432791399,4
934005,1126531257,5
669285,1070689426,5
173368,1051767749,9
719824,1067686814,1
219381,1118878857,4
482417,364740856,0
349436,953969225,0
494556,581906929,1
466824,1074222293,3
648997,1073024947,6
40184,600093661,0
234088,397951063,9
11268,1099607243,4
865408,504280284,5
792557,1075820543,4
566894,1073035133,3
7829,1063630303,5
802992,485246824,3
558588,1054355169,8
878613,1124568844,9
394546,1097895359,1
544365,1156838107,6
732887,470578793,4
895299,1122078822,1
503053,379693831,9
562612,284815942,7
473207,1095604849,3
731791,556382158,6
74311,284847138,4
878726,596026805,6
516453,1094038347,3
64897,1073009382,7
654034,1012268551,0
89541,1043003599,1
918460,535886823,1
639678,465173198,5
821413,1171578327,2
79978,500963785,5
439287,524943492,9
975766,1104655318,5
465062,529997671,1
517033,903183877,7
984618,952363427,6
443570,1134878533,8
937027,1040137269,7
588196,602065803,7
181129,1103214177,2
815200,1037726362,2
826922,1116785618,8
70539,1096405313,5
116757,1080778007,2
913580,1087201322,1
417390,847492141,2
775568,336347946,2
439713,1027634003,6
923533,495077699,0
622678,1049234587,8
580620,721623681,8
43064,1076751035,3
293263,960977643,6
187522,1011741763,3
644055,1089336971,4
515067,1182880950,9
675452,514634235,3
205380,1134745660,4
191210,905921908,6
792387,1132217067,1
927383,1187779532,6
92651,1109668092,6
731171,900468983,7
886270,1012969583,9
565842,1082674903,2
523183,632344249,2
79733,883882340,4
845223,1043003599,1
826389,680258201,8
127064,1042300762,6
808133,566347057,5
143196,1020187921,4
628716,1058287503,6
711122,450722833,0
12153,593444693,4
6336,1067456521,7
495154,1112162323,7
184866,1018357323,0
27734,1095571204,6
970793,933135994,4
124980,908511009,2
1204,1124325214,6
10597,1113359219,7
88697,660982355,5
745927,778367933,3
433913,1089849623,1
249411,472963415,3
699630,991357716,1
961063,421168738,5
707290,1157419498,3
363870,1098487609,0
82251,1080558477,1
342969,1149179667,9
129162,775873865,0
442657,1151585389,0
175999,777199855,8
317962,1033282601,1
255552,749133301,8
996948,754105884,1
931924,609405853,0
853175,1125977945,7
961105,1001247878,3
636760,925547937,8
48493,962603764,5
581341,1182880950,9
803287,387310377,9
141536,1006393168,4
674998,944693166,7
37841,1071154495,5
878778,1078142098,4
741094,1064785017,4
364621,1054033219,4
626434,1088625279,8
651721,1031155880,9
825111,969961138,0
490972,1174238130,9
736051,554602005,5
311530,1069160488,9
682353,1044818466,3
14848,1060000733,2
579694,1095086466,1
474214,1164421034,8
386453,447339142,0
274355,1094178083,2
512395,965547372,4
808416,1171367187,3
445438,1086577498,3
267577,1037830332,2
785934,1100620736,9
455981,1173423947,6
836837,442378070,6
244073,1156856246,7
434366,595558452,1
983564,1066135421,3
809991,512266300,7
75281,1104214397,0
115191,1115052428,1
847983,1072380719,5
464691,570306657,8
567341,1059236582,9
721170,1094563340,8
690271,429885089,6
464104,1105714780,9
86360,1093751264,5
471858,1138705269,8
505045,1115092415,8
397092,1053094889,0
158560,1088142089,5
199787,530957474,9
315612,1042025030,9
39364,922188121,3
751257,1080169657,7
322545,1092370577,0
541690,1027259626,1
420498,1138117315,2
501211,388497605,1
682956,1068353024,1
157742,1171681908,1
200843,1022445264,8
217925,1176006886,2
869727,917107675,5
768924,1078412469,3
104720,486270850,7
648694,1110057737,3
866921,1107170561,3
577789,383298204,4
93400,999295338,2
153141,1179298321,1
372495,1077644883,1
859117,1128509814,6
737152,1148119410,9
284254,1045947023,0
31374,1074224545,2
410149,987962261,2
46041,1097114930,4
56596,1074660341,6
894847,730854230,6
113847,784797900,9
557801,1066079359,3
154316,940249281,0
38372,567143224,1
818790,942373034,4
149833,578467798,9
315346,557405467,2
590906,1052726188,8
19884,1070007906,6
489678,1093422943,0
63696,680733772,0
272660,1129611792,0
840601,377342622,7
12441,1141096674,0
254593,1173429265,6
518961,1039264027,7
424872,1155034875,6
161639,1116583586,7
470111,942435348,9
903860,1024577327,1
50931,970721313,7
493729,1068875169,0
283710,956373528,4
987402,1002317411,2
476140,1134998522,0
488173,350480010,9
240285,1034933180,2
29677,1121590741,3
881400,425650996,1
421494,1127930385,9
704584,432850619,2
546586,474595631,5
74240,1078203264,1
99226,507056600,3
125586,427457043,0
946327,907210971,9
982982,777199855,8
44649,739824309,7
896400,909904428,1
704215,761363261,8
706098,1069236120,8
465268,1123935417,5
702955,1061610336,1
69968,546278681,4
219619,1014907403,9
695564,1134529728,4
173048,1164492728,0
424894,1171720803,9
575289,995155600,5
481914,1171021623,4
840256,1147923152,8
194823,1161136955,3
943066,1097757301,3
288553,1113941612,5
779456,1091452099,3
472070,1049722975,1
718554,1041808803,9
858942,671867510,2
70491,982227026,2
667515,667861049,4
116372,1102054727,4
920567,982819721,5
130918,1056968162,8
2435,951417499,5
61933,981761694,9
455257,1070864992,6
727526,962566898,8
55430,387428400,9
580782,1063928863,4
98661,1064049671,4
598749,1080947654,4
879045,391767653,9
164678,552330708,7
767393,907246718,0
482602,472014516,9
359643,327193945,0
322036,1089846478,0
696817,1087201460,7
456054,657222343,5
968959,526819635,9
794736,1133896041,4
867135,507937883,9
383457,1066135421,1
715314,1171025766,6
969987,1171071018,5
256430,347310316,6
412212,538407602,2
147727,1086300912,4
205151,1134726916,9
358869,308834491,2
739321,382045106,6
816301,1096464625,2
605207,1156123904,0
149636,1106877794,8
473489,1034223055,2
958736,493619333,5
147151,694164275,7
892266,1127440445,4
409862,1153997749,6
370657,388336485,3
123382,1157897262,9
999491,1082150954,6
525719,1121474509,9
51664,1178494353,3
414839,1020583460,6
277996,1107865207,9
437771,860620713,6
386908,581585669,8
11590,1065674928,7
142438,1021462578,6
952203,297606951,3
498083,1036129117,8
921167,543186831,3
438201,421988577,0
779810,1088126570,3
514380,914079393,3
573801,1180931796,3
66450,462155908,4
848176,1028003495,2
465806,1115156883,6
382194,1119107230,9
374259,911793120,8
181523,631073589,6
927368,1142099630,5
320149,1042299727,1
873217,895425891,5
733939,1087893385,4
486364,1150315957,0
240349,481679745,9
903629,1117217536,6
202287,1164956679,5
974743,376202925,4
382547,631446426,1
130019,1000835177,6
683023,1031388734,7
902349,493849232,1
169304,1062878208,9
345106,996378160,7
896628,1048910559,5
184464,1040407117,6
567260,1102315346,5
799407,930563044,9
259291,863882795,3
487124,1069222126,7
853138,1102054727,6
377149,1068095192,2
665451,1128296108,6
932948,1088568893,2
214344,326133287,2
891219,1167485323,2
783908,1164484325,6
575031,771310916,4
997383,643857704,4
438645,911800950,8
204305,1059195733,7
694733,849732663,7
391159,589653414,9
996945,1091700242,9
23805,860620713,6
310554,1039751281,8
431158,490470296,1
83194,964743113,3
6942,1072600030,1
450289,1157801819,5
284079,925770322,4
496858,473917761,6
51285,1162794046,4
873067,1182231176,3
131899,552208596,9
675882,943116454,1
809473,1065675607,9
821345,1117784840,8
671439,1136910248,2
998157,981031050,2
770150,1141037183,7
393113,1134895689,0
168137,1068460848,8
627651,1121513152,9
622931,1120861209,7
907076,1080634585,9
123063,805869467,1
284675,1089842790,4
478336,1020947824,7
656627,828392046,6
993834,863882795,1
909747,1048886699,7
654111,400971700,5
243058,1137043197,5
123103,1108357507,3
914323,973482987,0
399243,1053521383,1
221821,1053327678,7
761728,576959436,3
797430,1180972847,0
116526,393530266,3
527817,1005773460,7
28487,602716057,8
729098,435693872,3
909806,1022647461,0
188000,1029588869,6
503085,590353452,1
226235,1178130126,6
218525,988644423,7
134874,1149330452,4
879365,933350763,4
910274,1063209091,2
640522,1158754562,4
874743,765508525,1
23862,997446291,4
137177,1096534935,5
667475,1187282363,8
917024,1187128255,4
504331,948781148,1
29780,1112581194,2
356133,1061522995,4
777162,1168915201,7
842216,1067231467,2
82030,1173418439,3
465290,1057819454,0
811241,1080923163,4
867240,966509113,0
413758,418075935,6
142654,1112851561,0
383998,819197891,1
434282,1080563307,9
882196,857555369,1
518212,619517698,4
144774,1166165827,7
904398,1093728743,9
846743,1077876141,3
884986,996136866,9
366108,363201632,7
297563,1104214157,1
7268,1020171530,6
481559,1174307280,3
708372,898611505,8
195236,1035525494,1
190856,1170455562,2
487896,657500465,9
887941,1172033149,0
560402,598542901,4
21102,1118810131,8
156610,834854351,7
869154,1139165393,6
708675,692753615,2
187926,741961863,9
722684,1137467890,1
764140,1071357261,5
998170,1086917828,2
245032,741293420,4
999333,1045410375,2
573532,808687272,1
806177,1073948898,9
859136,1159624460,6
581185,1113971097,0
283534,1066149439,7
887858,435476174,3
637740,1166398861,1
580266,1092850344,3
710432,547109049,9
744174,820802943,2
271215,1101562772,7
64644,1107360427,0
382308,887352444,0
863997,971513085,8
353762,879915134,1
376346,1185157580,3
210653,1180103898,3
830668,965748314,3
763089,706099830,6
918815,1090017388,6
469240,1155162058,5
689982,657222343,0
528190,1166974799,6
898183,1024951639,6
455535,963093508,9
271819,983826477,4
301448,554050644,9
3658,1164468822,3
37865,331308914,2
554923,739787904,2
321817,954724812,4
468361,1131142978,0
112867,1026720146,1
63082,645792693,2
930352,981535263,9
307638,1149330452,7
533723,376510438,0
762557,648228242,9
997090,1068875169,0
941772,730873197,6
906152,1104911266,0
107968,1084253570,5
506181,1166127472,5
851639,487342800,2
860633,895687962,6
719348,1112856771,0
991316,471063940,7
93260,1127760954,1
153351,391071343,5
64574,1148047801,4
627090,1143778271,4
115754,1077638518,3
411891,1122649984,0
329294,936966605,3
251193,1035551545,6
177219,466710109,4
474350,1101436320,3
743105,948618479,3
869152,895425891,0
229554,1128509814,4
388211,1018356776,4
297672,1080369552,8
465147,1074224545,1
54482,1076537985,9
194957,852912420,7
599678,1077165876,7
917651,517260318,2
784897,1044534100,1
205399,965547372,3
506230,1070092192,5
507769,1032381603,5
726775,1186108496,5
428372,911781335,1
482645,1062117139,3
463095,951591173,7
922845,857597257,4
990821,1108275497,0
419903,1082306630,1
896210,1113756219,7
741030,1128807150,4
277671,1001893116,7
480644,941620316,0
395787,967181200,8
590645,1112843737,4
415266,1081839485,4
141771,332534830,7
430866,917555054,3
285246,460177396,8
611089,1121092461,2
16560,1020583460,5
30209,545229893,8
16170,897544254,3
185655,996284780,7
842906,1116573854,8
743308,919008215,0
23337,1103631263,7
992540,1094174616,2
532095,1183153380,8
578683,1079321578,3
427337,973337925,1
716829,1175975544,7
175718,524943492,0
221131,953719697,8
615859,1138158734,0
98386,1136682470,5
725696,413423472,5
530857,1139738453,5
643222,1092850344,9
930302,1108360611,2
374898,1139097560,3
854880,405548206,4
378876,575697157,6
518363,953917544,6
232910,1070226733,5
192180,1135790251,0
258255,1089045270,6
697585,1112040900,9
277998,1145696723,8
54441,909472985,3
386525,1122191886,7
570514,1086300912,8
596903,975683986,9
988979,318639200,5
801024,1060342562,5
827777,1169530248,0
96757,1048273143,9
376596,334855322,1
899045,1154397455,4
540836,474207297,4
776918,1037737114,9
744439,987330925,4
83562,1074568873,2
921545,519296448,4
693091,1097727390,7
870228,610386042,7
475319,1079643338,3
60862,684211403,1
125647,487119327,4
240490,1029033692,8
472192,1074153042,4
712628,947624478,6
841857,1096447943,3
886257,1118247592,3
164050,1111504185,5
734265,966155409,6
258014,438865278,7
162813,364504659,4
172373,852318295,5
502721,993605516,3
773598,791341471,6
533064,554855652,5
422172,396669943,3
821706,1050900026,3
222130,1093681017,7
548164,479516143,1
9836,410395246,4
130942,842503500,9
430910,605569663,7
795340,956622914,2
867483,1147195439,7
828408,1159047399,8
963322,1103637547,8
406236,1095683899,5
117414,1106733694,1
126382,566394373,1
110731,1114764097,4
612585,1087705366,5
340106,632344249,2
664312,668576857,9
390626,998276924,6
385845,1144076945,9
524845,549421060,6
599831,1051334048,7
314463,1087702752,9
635807,1029375276,7
419313,1087670499,5
831462,1007001475,6
102482,944011620,5
285052,1160086118,9
247601,497933996,8
727322,1138006304,1
149105,582538300,9
503519,583446403,1
361269,883179733,9
937391,1086917828,4
584738,1174424359,5
268426,1084979184,9
554629,1130908842,6
270344,1123336199,5
127635,1164016533,8
877493,1135372103,5
798400,326979430,1
831204,961062163,2
560704,1075752459,1
261773,510119487,0
106477,665873523,9
479895,1116954719,5
383284,479516143,4
732840,1082965369,6
561638,1175770622,3
676894,1137585657,8
286041,515884174,9
347886,695948278,4
197041,1174160082,7
681795,1175299515,9
118371,1067227264,9
554995,1103662378,3
2197,306257910,5
865320,1123537588,7
721449,949498190,5
911497,1068596150,4
573501,1100092726,3
976662,957302048,3
124511,529096824,1
748625,1180904389,0
520247,1072018494,0
321527,441457218,8
596411,981413101,1
243673,1047733214,8
964455,1110344262,8
775310,1161656633,5
286034,959530447,5
260000,1027419374,7
605718,834993441,6
621879,1061768547,2
658248,983149271,5
722336,1095650092,2
203429,353665650,4
158681,389481236,1
490714,1093397945,1
173938,414245413,7
996924,1053306991,7
402835,1045436888,4
13573,1078169958,9
557200,1151455384,0
466658,433508740,6
713845,537263603,6
847069,547109049,7
814477,1047821816,7
841078,547702041,9
164710,865777598,4
53530,1093055888,0
953483,1017236115,7
276060,1126296052,1
303590,1169951706,3
919560,885792725,8
347628,1062745479,1
612453,1104945393,6
300771,1022023000,0
415611,642091851,2
640860,1139995553,3
469642,1170178963,5
427064,1025762289,9
843358,599664106,1
262887,1066725818,0
997250,925201227,7
953598,733989611,5
454014,910559026,6
254650,1174468136,3
412783,633443676,6
845487,583976519,5
395264,961889853,2
88001,922281347,9
350452,1101093486,2
144484,407248490,6
634981,1037601932,5
632670,1152267556,6
948405,1176834628,4
219003,1099950549,7
291529,897003024,7
836728,431865275,7
162703,1020473684,5
873040,1104448687,8
131475,1097448701,8
447150,954159665,3
304035,1087673956,7
432632,325658560,0
119586,1173385518,6
975480,1118646945,8
932934,414245413,6
254051,1061378053,4
577340,803346990,1
54876,1094429166,3
353568,438426078,0
801477,945969215,5
796066,430200224,7
996551,931381852,4
31264,1037866921,8
866144,1045102110,3
382136,805987349,0
204923,1068847177,7
108002,1044818466,3
915289,1074470421,4
89465,384282298,0
377071,1115848946,4
157108,557137623,4
160327,1052016890,5
176190,458587755,3
238175,1071039429,6
984975,1149839377,9
941719,309172177,5
259868,1021933645,2
322045,1163971418,9
737297,435138734,4
506342,1112581561,2
177823,897544254,3
845073,401626263,2
908369,1067458275,8
233422,956111119,6
781976,1105829609,3
850359,904940613,7
839520,1176931712,6
860314,976116090,7
23034,1142228312,6
800864,808228096,3
852288,989052457,8
987154,476508724,7
263011,1134815525,9
555560,970513846,4
124130,1172061604,8
583685,1079643338,4
238343,590190880,3
987664,1068095192,3
294632,522626820,4
480209,343638336,0
487240,1095317943,0
540280,1159249515,1
585462,1125806960,9
951985,1033104650,8
696918,1136975039,8
620151,1110283110,2
290421,1078903920,3
477585,1062162850,4
806513,906581298,1
490025,586076398,6
727129,1138824152,5
884084,730263398,5
6744,1127273697,9
139451,357404131,2
743005,512142109,1
47709,430200224,7
550875,364252504,4
164531,1078825938,5
117276,490152130,8
485268,914517987,5
912004,973351657,9
180481,942480934,7
825681,300238550,2
641762,1152533846,6
18,1124845146,0
173192,1069222126,3
291218,1179287829,5
892372,508532203,0
612302,838848566,5
142429,591626572,4
311766,417373312,4
170108,1146320033,2
509053,1104155936,3
728995,571096102,9
458837,1142049503,9
94329,1062145414,0
65789,1018215577,3
128925,695948278,5
447232,997676587,4
419755,1006878949,0
191379,718145625,3
929795,1056813463,0
509015,1093371644,1
171770,1062799695,8
444834,1156058207,8
983140,1097031343,0
625747,1170455562,3
92575,970421850,5
819179,1071711895,3
514582,1039739210,4
864461,876217010,7
385893,1046846443,1
384532,566199224,7
743323,281656475,6
413106,1169931110,6
230825,1167873588,8
174035,1124143528,0
552668,1102733775,9
515312,664575829,6
587238,1105920753,2
666866,972365419,9
136263,554160292,0
229429,1108323202,1
939087,1175975544,1
230708,605673296,0
161195,861891048,2
988638,1128391470,6
871632,1164956679,4
983290,407690035,7
65166,1078573759,6
459803,1163674022,2
788407,1086101495,3
476855,1039807100,1
517925,973056418,5
645554,370901726,0
83540,1065457395,1
864143,477120941,0
215705,903418970,5
696396,558094294,6
645696,993093969,2
717820,1146398155,4
458213,1110283110,3
207400,1017148055,8
335764,1101635890,9
418679,407838198,3
403914,385724144,1
749661,940099765,7
680057,1040803415,7
767440,1128646247,5
319402,1094612178,5
17766,1052978978,6
56713,914865605,1
837141,1100611301,3
197298,1130160160,2
166587,1113946899,5
27068,1139391147,4
538595,914564861,3
72846,1108939718,8
834325,512142109,9
383356,427419772,5
668540,1161496947,3
174153,1151455384,3
420812,1137079311,0
435610,310303959,0
926309,1080257447,1
206180,580758306,4
360201,1087897068,7
803591,1051638513,5
987438,1073517063,7
541255,1015849759,2
634728,1118441024,1
558409,1077141577,5
827327,1085434420,6
695121,890530382,9
34544,1049224139,2
549597,1102306094,1
252163,364543737,7
783364,1172707182,5
348351,1073473120,2
409818,1083345097,4
619731,1113500611,1
721959,805869467,5
73303,1183622661,7
819572,834465911,6
717250,945241274,9
998514,980540474,6
48093,1126585243,5
155323,1059718989,6
12962,307386350,1
930668,364901807,1
921061,1124264895,3
58040,981035758,6
369389,794233167,4
452422,744851208,3
521708,826395534,4
399969,1042953825,7
364590,568543007,1
130584,1068481557,5
41214,653350791,2
805487,1087685392,0
461493,1163586828,5
107700,591584458,1
767743,1113552585,9
355366,923918559,6
689177,1168935090,4
337393,463422433,0
798183,1041344899,1
159678,1185365336,4
894161,445375097,8
970801,1149801664,6
805277,1133945640,8
401377,1051334048,1
713745,1069805610,3
249934,462638897,0
769783,1113081740,1
908475,1148047801,8
406203,1079800951,7
635081,1141770359,7
54040,507051584,7
533144,1124836524,0
520099,1045605097,5
281898,1076728632,0
350174,933189224,4
454667,1141876504,9
5316,968591710,5
774702,673183073,8
657187,694480800,0
52949,517642765,7
897624,1186688607,6
563644,567289775,0
922918,1042978679,7
525273,1116595414,9
341285,866132884,7
10367,1078142098,7
985341,443637419,6
218007,1036437162,4
724230,937130909,4
889997,1081839485,8
4811,517271093,6
383270,963753435,3
972957,1056999701,0
32773,1059622588,1
73357,1133095651,6
764508,771310916,3
998469,1086937448,4
208017,893194736,9
13122,1097482356,5
191461,538340426,4
978074,1071521565,7
121380,1038743400,2
451663,1057145653,3
809244,1033229197,4
267376,472963415,7
47959,656773485,8
731626,1041596399,0
973315,867887231,1
416126,1079321578,1
755110,650684932,7
343599,1073529893,8
417675,957124541,0
324979,578979413,7
870326,803781859,8
154541,1171760072,6
636530,562162550,7
359660,1111665247,3
191130,813529855,8
903722,404529222,7
989912,1175770622,3
80283,356618664,5
279194,585658160,7
932654,603092599,4
300030,1125977945,0
77435,1158667565,4
632743,895670960,4
894741,1081106301,3
872525,1068236871,9
725872,996136866,6
653729,1048892977,5
242637,346997126,2
137347,942473930,0
725257,1122498143,7
464855,347400507,1
18374,1164475477,8
901619,1016915419,4
731089,1102495460,5
863254,967184047,9
966365,405622181,6
33100,927060395,1
688390,1076843245,6
198326,1124836530,1
739126,1024951639,0
591334,1012349313,5
293998,1115612829,3
827193,1108384425,1
230526,1073586614,5
324350,1123917389,6
494262,403684733,6
469912,349442137,1
766318,1036859032,7
330555,1155038987,3
734787,1070670743,4
926079,588797948,2
288659,906826053,2
97057,385533456,6
559670,1091935860,5
528322,968433730,6
249650,1140935852,3
530196,1123570251,0
435703,555936735,9
990803,918820076,4
70930,468564994,4
958756,958083352,4
238061,1151768050,7
258430,1065470211,8
904637,1098165513,7
923032,571801488,3
959036,978148241,2
216472,510717503,2
579689,394075284,9
427639,1007001475,0
464469,660982355,3
507743,1085596938,0
57960,370697773,9
611050,1137819413,6
832308,876054082,7
94181,1093045674,4
178838,1059236582,3
288407,1071310449,1
266118,435728260,4
364614,1112477374,2
631259,307764057,1
744581,749124884,8
814271,1048838824,4
370857,1065254529,7
334358,530061521,0
712158,632285588,4
588453,1021102353,2
817835,1083356839,8
591180,1064304763,0
696367,1086512279,2
507765,962566898,8
389757,1105577194,2
973996,921954809,6
13050,988644423,7
702947,638853147,4
903790,1029273159,5
668206,1020947824,1
886828,998179061,2
160266,957255155,1
122952,531968389,8
970642,884484921,5
547364,888568062,4
941799,398453262,1
385945,1104869703,2
549240,1127666987,8
866907,1066200160,5
129693,1116595414,0
217224,1048838824,5
863507,981903698,4
664651,1093343544,3
864993,969264934,1
465125,908384544,1
998809,949344041,2
116594,1129872271,7
553129,1151496004,5
119488,1130278425,5
606594,580002794,0
18342,1038228191,4
966965,949498190,9
473100,842842640,6
233868,1061858015,8
601871,1176378258,5
410432,951704333,0
711435,905121703,8
445821,1100472035,0
868901,1073946317,7
931443,443332137,5
74901,898838405,0
569401,576836614,8
714125,995912372,4
433587,953969225,7
635170,517685886,9
595598,632079234,3
214156,1012920579,2
900103,1134176687,8
804450,592682163,2
472939,1106783406,6
886574,1036066107,8
806726,1046684325,6
81841,1039514679,7
473909,1069508452,7
694848,551682016,9
961632,1066601796,0
845827,794507331,8
541759,1095694895,3
421383,1108206682,8
556634,680022952,0
875816,538340426,4
